id,version,address,bathroom,bedroom,city,finished_sq_ft,last_sold_date,last_sold_price,latitude,longitude,lot_size_sq_ft,state,tax_assesment,tax_assesment_year,total_room,use_code,year_built,zest_amt,zest_high,zest_low,zest_value_change,zipcode,zpid
1,0,1428 Reeve St,1,1,Santa Clara,11242,0,0,37.354152,-121.953297,11242,CA,881471,2012,0,Condominium,1958,1295159,1476481,1100885,-21217,95050,82959738
2,0,1378 Reeve St,1,1,Santa Clara,8700,0,0,37.354382,-121.952654,8700,CA,729311,2012,0,Condominium,1958,326835,552351,228785,-434,95050,82949770
3,0,1358 Reeve St,1,1,Santa Clara,8700,11/16/2012,2850000,37.354518,-121.952273,8700,CA,1142394,2012,0,MultiFamily2To4,1958,1366890,1612930,1189194,8971,95050,82962903
4,0,1678 Monroe St,0,0,Santa Clara,12780,10/28/2010,1280000,37.354701,-121.951997,12780,CA,1305600,2012,0,MultiFamily2To4,1972,1675676,1960541,1441081,4032,95050,82948700
5,0,1704 Monroe St,1,1,Santa Clara,0,0,0,37.355003,-121.952186,0,CA,0,0,0,MultiFamily2To4,1978,537556,634316,397791,0,95050,2109163108
6,0,775 Bellomy St,1,1,Santa Clara,8600,4/18/2011,2550000,37.346451,-121.938987,8600,CA,2601000,2012,0,Apartment,1958,0,0,0,0,95050,82955610
7,0,1388 Dahlia Loop,3.5,3,San Jose,2243,5/4/2007,832500,37.348926,-121.929532,2243,CA,612000,2012,7,SingleFamily,2006,778037,824719,739135,-553,95126,79841511
8,0,1370 Dahlia Loop,2.5,3,San Jose,1742,11/1/2011,545000,37.349015,-121.929292,1742,CA,545000,2012,6,SingleFamily,2006,696719,731555,654916,9819,95126,79843484
9,0,4450 Bassett St,0,0,Santa Clara,12500,0,0,37.396795,-121.960998,12500,CA,961468,2012,0,MultiFamily2To4,1954,2150236,2494274,1849203,7627,95054,82958113
10,0,4440 Bassett St,0,0,Santa Clara,12500,0,0,37.396652,-121.960911,12500,CA,977994,2012,0,MultiFamily2To4,1954,1744529,2110880,1360733,-8727,95054,82959949
11,0,1866 Garzoni Pl,2.5,3,Santa Clara,2614,2/23/2006,655000,37.397892,-121.958057,2614,CA,620000,2012,7,Townhouse,2005,847045,889397,787752,7284,95054,69300941
12,0,1650 Hope Dr,1,1,Santa Clara,0,0,0,37.39902,-121.95759,0,CA,0,0,0,Apartment,0,0,0,0,0,95054,2125635457
13,0,3133 Cabrillo Ave,2,3,Santa Clara,5252,2/3/2011,482000,37.359141,-121.982538,5252,CA,491525,2012,5,SingleFamily,1955,666066,719351,612781,3818,95051,19555135
14,0,1726 Ravizza Ave,1,2,Santa Clara,7500,0,0,37.353655,-121.972961,7500,CA,151901,2012,0,Townhouse,1954,557990,624949,507771,-4863,95051,19551774
15,0,2448 Rockridge Way,1.5,3,Santa Clara,1728,8/5/2004,467500,37.365816,-121.970623,1728,CA,412000,2011,5,Condominium,1972,604554,634782,568281,2970,95051,19553423
16,0,991 Boranda Ave,0,0,Mountain View,23217,0,0,37.383019,-122.081783,23217,CA,751380,2012,0,MultiFamily2To4,1960,2645785,3042653,2275375,131633,94040,82957559
17,0,1005 Boranda Ave,0,0,Mountain View,23072,0,0,37.382742,-122.08184,23072,CA,1308022,2012,0,MultiFamily2To4,1978,2368844,2605728,2155648,-9662,94040,82960286
18,0,1021 Bonita Ave APT 1,1,2,Mountain View,0,0,0,37.381553,-122.08036,0,CA,0,0,0,Apartment,0,0,0,0,0,94040,2117635728
19,0,756 Calderon Ave,1,2,Mountain View,7500,7/6/2011,620000,37.384507,-122.076653,7500,CA,620000,2012,5,SingleFamily,1948,924921,1082158,823180,-7232,94041,19515025
20,0,753 Ehrhorn Ave,0,0,Mountain View,14000,6/19/2008,1975000,37.383648,-122.077861,14000,CA,2065352,2012,0,MultiFamily2To4,1974,2237869,2595928,1969325,-7602,94041,82948610
21,0,23 Mercy St,0,0,Mountain View,95396,8/30/2013,5000000,37.386076,-122.069443,95396,CA,557761,2012,0,MultiFamily2To4,1960,5487289,8560171,4005721,-229080,94041,82957626
22,0,210 Calderon Ave,1.5,1,Mountain View,88427,12/9/1994,3975000,37.390697,-122.073007,88427,CA,5299726,2012,0,Apartment,1964,0,0,0,0,94041,82948599
23,0,2001 Colony St,0,0,Mountain View,18403,0,0,37.415485,-122.091214,18403,CA,200139,2012,0,MultiFamily2To4,1961,2651062,3048721,2332935,-6528,94043,82962785
24,0,898 N Rengstorff Ave,0,0,Mountain View,19312,0,0,37.417457,-122.093683,19312,CA,338685,2012,0,MultiFamily2To4,1963,2832033,3256838,2435548,29770,94043,82961079
25,0,658 Sierra Vista Ave,1,1,Mountain View,29700,9/30/2011,1990000,37.411295,-122.089291,29700,CA,1990000,2012,0,Apartment,1964,0,0,0,0,94043,82952332
26,0,911 Chestnut St,1,1,San Jose,0,0,0,37.345632,-121.916685,0,CA,0,0,0,Condominium,0,298074,357689,226536,1172,95110,2115753402
27,0,935 Alegre Pl,4,3,San Jose,871,1/10/2014,672000,37.347172,-121.926075,871,CA,445000,2012,7,Townhouse,2006,650225,708745,578700,14306,95126,82959217
28,0,232 N 8th St,0,0,San Jose,9660,6/22/2006,1220000,37.34326,-121.885352,9660,CA,1327353,2012,0,MultiFamily2To4,1954,1577732,1924833,1372627,-10168,95112,82956861
29,0,179 N 9th St,0,0,San Jose,4658,2/28/1994,170000,37.342628,-121.884324,4658,CA,230025,2012,0,Duplex,1898,504375,549769,458981,-2637,95112,19710465
30,0,56 S 22nd St,0,0,San Jose,7800,6/29/2004,727000,37.345071,-121.868216,7800,CA,469200,2012,0,Duplex,1923,787776,874431,685365,2709,95116,19710995
31,0,952 S 11th St UNIT 331,2,2,San Jose,1306,1/25/2013,360000,37.327587,-121.869777,1306,CA,249000,2012,6,Condominium,1996,399421,439363,359479,-2083,95112,19714008
32,0,88 E San Fernando St,2,2,San Jose,43560,0,0,37.334574,-121.888225,43560,CA,0,0,0,MultiFamily2To4,2008,638988,754006,523970,-3796,95113,2142963480
33,0,81 Castlebridge Dr,1,1,San Jose,1742,9/13/2013,195000,37.3562,-121.851225,1742,CA,72000,2012,3,MultiFamily2To4,1983,339630,366800,298874,9334,95116,19721273
34,0,62 Castlecrest Dr,2,2,San Jose,1742,2/1/2011,160000,37.35664,-121.85092,1742,CA,142000,2012,4,MultiFamily2To4,1983,222107,244318,186570,-6015,95116,19721253
35,0,1972 Prince George Dr,2,2,San Jose,1875,6/28/2011,145000,37.356354,-121.851755,1875,CA,142000,2012,5,Condominium,1983,267315,286027,248603,4767,95116,19721291
36,0,1960 Prince George Dr,1,1,San Jose,1742,10/19/2012,155000,37.35624,-121.85194,1742,CA,72000,2012,3,Townhouse,1983,331403,357915,298263,16614,95116,19721297
37,0,4951 Cherry Ave,1,1,San Jose,537095,3/1/2004,445500,37.256846,-121.88124,537095,CA,10830012,2012,0,Apartment,1977,0,0,0,0,95118,82958168
38,0,6100 Monterey Hwy,1,1,San Jose,438649,7/1/2008,56000000,37.239091,-121.77131,438649,CA,50835836,2012,0,Apartment,1999,0,0,0,0,95138,82959875
39,0,317 Bromley Cross Dr,2,3,San Jose,6000,9/30/2013,563000,37.222183,-121.785214,6000,CA,351000,2012,5,SingleFamily,1970,564461,598329,536238,2072,95119,19839389
40,0,2175 Aborn Rd,1,1,San Jose,275299,0,0,37.312959,-121.805875,275299,CA,29887700,2012,0,Apartment,1984,0,0,0,0,95121,82948264
41,0,3333 Shadow Park Pl,2,3,San Jose,435,9/30/2010,175000,37.30487,-121.81648,435,CA,178245,2012,6,MultiFamily2To4,1988,384392,426675,345953,7578,95121,19802838
42,0,1295 Mclaughlin Ave,0,0,San Jose,67954,0,0,37.329923,-121.85271,67954,CA,12403418,2012,0,MultiFamily2To4,2003,740174,836397,606943,-4499,95122,82948386
43,0,1068 Summerplace Dr,1.5,1,San Jose,435,6/17/2004,300000,37.32,-121.842739,435,CA,169000,2012,4,Condominium,1992,319109,335064,303154,-5808,95122,19717409
44,0,1092 Indian Summer Ct # 14,2,2,San Jose,435,11/14/2011,185000,37.319293,-121.841809,435,CA,185000,2012,4,Condominium,1985,315561,337650,290316,2806,95122,19717245
45,0,2095 Lincoln Ave,1,2,San Jose,18445,8/9/2004,3600000,37.29232,-121.890302,18445,CA,3975147,2012,0,Apartment,1960,0,0,0,0,95125,82957011
46,0,1069 Hazelwood Ave,1,3,San Jose,5824,2/27/2004,615000,37.295759,-121.890543,5824,CA,701804,2012,6,SingleFamily,1945,840572,916223,773326,5518,95125,19685793
47,0,2388 Westgate Ave,3.5,5,San Jose,7249,3/22/2010,1670000,37.285212,-121.89298,7249,CA,1393000,2012,15,SingleFamily,2008,1341312,1475443,1166941,110116,95125,19687164
48,0,1259 Park Ave,1,1,San Jose,26690,0,0,37.327398,-121.916681,26690,CA,2144408,2012,0,Condominium,1963,336280,447252,218582,-7229,95126,82960206
49,0,1300 The Alameda,1,1,San Jose,283709,0,0,37.333674,-121.911249,283709,CA,47999860,2012,0,Apartment,1999,0,0,0,0,95126,82961029
50,0,1017 Keeble Ct,2.5,2,San Jose,871,2/4/2003,484500,37.330785,-121.910406,871,CA,528000,2012,6,Townhouse,2002,552217,601917,502517,4695,95126,59683028
51,0,470 Central Ave,1,1,Alameda,13370,0,0,37.77121,-122.282812,13370,CA,3662341,2013,103,MultiFamily2To4,1959,3649376,4050807,2883007,8523,94501,82846625
52,0,544 Central Ave,1.5,1,Alameda,71617,0,0,37.770759,-122.280698,71617,CA,7100511,2013,0,Condominium,1966,7075376,8065929,5377286,16529,94501,82845807
53,0,550 Central Ave,2,2,Alameda,70000,0,0,37.770746,-122.280193,70000,CA,5912045,2013,0,MultiFamily2To4,1966,5912044,6562369,4729635,0,94501,82850691
54,0,564 Central Ave,1,1,Alameda,62655,3/4/2009,9650000,37.770715,-122.279725,62655,CA,10057404,2013,0,MultiFamily2To4,1977,2641692,3275698,1902018,-1362267,94501,87796772
55,0,434 Central Ave,1,1,Alameda,46800,9/26/2007,7365000,37.770814,-122.28449,46800,CA,7420000,2013,178,MultiFamily2To4,1964,7371253,11056880,5012452,32060,94501,82845424
56,0,2485 Shoreline Dr,1,1,Alameda,49000,8/22/1990,1000000,37.753796,-122.247528,49000,CA,3095950,2013,0,Apartment,1967,0,0,0,0,94501,82841773
57,0,2465 Shoreline Dr,1,1,Alameda,81500,4/30/1999,10000000,37.754263,-122.247993,81500,CA,12663204,2013,0,Apartment,1968,0,0,0,0,94501,82851288
58,0,14927 E Hills Dr,4,5,San Jose,10890,7/14/2011,464000,37.374343,-121.811137,10890,CA,463900,2012,10,SingleFamily,1960,1049151,1196032,860304,14324,95127,19784404
59,0,2720 Reno Dr,2.5,4,San Jose,6098,12/17/1999,470000,37.337078,-121.789094,6098,CA,489454,2012,8,SingleFamily,1984,631660,669560,593760,3982,95148,19789560
60,0,14440 Buckner Dr,1,3,San Jose,218496960,1/28/2009,240000,37.362584,-121.815294,218496960,CA,248876,2012,5,SingleFamily,1954,352909,388200,314089,-223,95127,19783091
61,0,3854 Madeline Dr APT 2,1,2,San Jose,0,0,0,37.376691,-121.825388,0,CA,0,0,0,Condominium,0,259833,319595,218260,3030,95127,2111210362
62,0,698 Teatree Ct,1,1,San Jose,1306,8/23/2012,202000,37.315127,-121.939655,1306,CA,180000,2012,4,MultiFamily2To4,1988,489208,543021,435395,2789,95128,79843973
63,0,544 Dudley Ave,1,1,San Jose,14450,7/13/2012,3000000,37.317323,-121.946567,14450,CA,2189547,2012,0,Condominium,1956,3687532,5088794,2101893,16741,95128,82963392
64,0,388 Santana Row,1,0,San Jose,0,0,0,37.319718,-121.947703,0,CA,0,0,0,MultiFamily2To4,0,619539,693884,545194,27505,95128,2110790371
65,0,5104 Rhonda Dr,2,3,San Jose,5985,3/6/1984,152000,37.298929,-121.991028,5985,CA,420941,2012,6,SingleFamily,1959,965187,1032750,907276,3905,95129,19648426
66,0,5275 Forest Creek Ct,2,3,San Jose,9600,6/29/1989,367000,37.302725,-121.99496,9600,CA,548298,2012,7,SingleFamily,1961,1057073,1152210,961936,11050,95129,19649464
67,0,1395 Saratoga Ave,0,0,San Jose,111514,0,0,37.299051,-121.984926,111514,CA,14134076,2013,0,MultiFamily2To4,1969,1272024,1411947,1119381,-15040,95129,82962525
68,0,4879 Pinemont Dr,2.5,4,Campbell,6800,12/16/1985,229000,37.269364,-121.986707,6800,CA,362656,2012,9,SingleFamily,1975,962568,1087702,895188,7709,95008,19662111
69,0,4890 Hamilton Ave,0,0,San Jose,23325,0,0,37.289872,-121.987201,23325,CA,1417940,2012,0,MultiFamily2To4,1961,2937275,3289748,2467311,-10176,95130,82951570
70,0,4734 Hamilton Ave,0,0,San Jose,12000,12/9/2011,1690000,37.291622,-121.985047,12000,CA,1690000,2012,0,MultiFamily2To4,1962,2193605,2500710,1842628,-7745,95130,82961734
71,0,2700 Somerset Park Cir,1,1,San Jose,1742,5/2/2006,303000,37.395548,-121.861718,1742,CA,150000,2012,4,Condominium,1988,284999,307799,265049,3353,95132,69303852
72,0,1252 Sierra Village Pl,2.5,3,San Jose,1584,10/20/2000,406000,37.393974,-121.858257,1584,CA,408000,2012,7,Townhouse,1984,626683,676818,589082,11477,95132,19774755
73,0,750 N King Rd,1,1,San Jose,374180,10/31/2013,38000000,37.368513,-121.869683,374180,CA,31946076,2012,0,MultiFamily2To4,1987,418678,460546,376810,-11904,95133,82949430
74,0,1686 Salamoni Ct,2.5,3,San Jose,1949,9/16/2005,626000,37.36917,-121.872068,1949,CA,501000,2012,8,SingleFamily,2005,585526,620658,550394,-1199,95133,69299487
75,0,1133 Waterton Ln,1,1,San Jose,1742,3/29/1999,165000,37.376163,-121.872325,1742,CA,205930,2012,5,Condominium,1979,309553,362177,241451,3078,95131,19566596
76,0,648 Cedarville Ln,2.5,3,San Jose,1409,10/2/2012,460000,37.376426,-121.851518,1409,CA,129466,2012,7,Townhouse,2008,604664,640944,574431,10927,95133,89473121
77,0,598 Cedarville Ln,3.5,3,San Jose,1809,10/27/2011,12500000,37.376877,-121.852245,1809,CA,340000,2012,8,Townhouse,2008,668866,722375,615357,7958,95133,89473302
78,0,3980 Ellmar Oaks Dr,1,1,San Jose,0,0,0,37.273923,-121.845199,0,CA,0,0,0,Apartment,1986,0,0,0,0,95136,2116677877
79,0,383 Vista Roma Way,0,0,San Jose,0,0,0,37.275892,-121.849219,0,CA,0,0,0,Unknown,0,0,0,0,0,95136,2123824771
80,0,181 Rawls Ct,1,1,San Jose,122404,0,0,37.222808,-121.769256,122404,CA,0,0,0,Condominium,1993,275735,397058,220588,-743,95139,82957536
81,0,7150 Calero Hills Ct,2,3,San Jose,2059,1/31/1994,175000,37.225098,-121.773962,2059,CA,236793,2012,6,Condominium,1976,460198,492412,418780,2592,95139,19842042
82,0,192 Sunwood Meadows Pl,2,2,San Jose,1200,0,0,37.227845,-121.772965,1200,CA,154912,2012,6,Condominium,1985,347162,371463,322861,-334,95119,19841612
83,0,155 Hollis Ave,1,1,Campbell,12500,5/27/2005,1513500,37.277302,-121.952664,12500,CA,1500000,2012,0,MultiFamily2To4,1968,817506,899257,752106,28899,95008,82949426
84,0,200 Hollis Ave,1,2,Campbell,85378,0,0,37.276733,-121.953233,85378,CA,8702018,2012,0,Apartment,1970,0,0,0,0,95008,82953335
85,0,240 Hollis Ave,0,0,Campbell,51836,2/12/2009,2350000,37.276757,-121.954546,51836,CA,5067336,2012,0,MultiFamily2To4,1969,5434165,7879539,4075624,-241314,95008,82952148
86,0,710 Nido Dr,1,1,Campbell,169448,6/28/2013,27600000,37.277104,-121.951504,169448,CA,3003075,2012,0,MultiFamily2To4,1972,3003074,4594703,2072121,-1,95008,82948761
87,0,401 Rogell Ct,5,7,San Mateo,6080,12/14/1999,594000,37.579628,-122.322284,6080,CA,741382,2013,16,MultiFamily2To4,1960,1362839,1540008,1158413,4490,94401,82960131
88,0,420 N Bayshore Blvd,1,0,San Mateo,27090,0,0,37.580272,-122.323116,27090,CA,2218681,2013,100,MultiFamily2To4,1964,731888,966092,468408,-16209,94401,82950902
89,0,1000 E Poplar Ave,7,120,San Mateo,93654,0,0,37.578825,-122.32544,93654,CA,12000000,2013,270,MultiFamily2To4,1963,1712665,2312098,1164612,49528,94401,82948780
90,0,2015 Parrott Dr APT 11,1,13,San Mateo,17424,7/7/2010,2575000,37.52176,-122.336067,17424,CA,2679030,2013,35,MultiFamily2To4,1977,3208443,3625541,2791345,13101,94402,82962143
91,0,2007 Parrott Dr,5.5,6,San Mateo,8360,6/15/2004,1350000,37.521981,-122.33668,8360,CA,1558693,2013,13,Triplex,1976,2098890,2350757,1805045,60170,94402,15542163
92,0,2011 Parrott Dr,5,8,San Mateo,8360,7/27/2012,1220000,37.521872,-122.336327,8360,CA,1220000,2013,17,Quadruplex,1977,2164696,2467753,1883286,68405,94402,15542165
93,0,1700 De Anza Blvd,2,2,San Mateo,153456,2/9/2007,787112,37.523111,-122.330572,153456,CA,502000,2013,4,Condominium,1991,550632,594683,506581,2446,94403,79844344
94,0,3421 Edison St,1,1,San Mateo,0,0,0,37.53468,-122.29968,0,CA,0,0,0,Apartment,0,0,0,0,0,94403,2125635817
95,0,2831 Flores St,1,1,San Mateo,38456,0,0,37.540051,-122.304405,38456,CA,1268906,2013,133,Apartment,1960,0,0,0,0,94403,82947923
96,0,62 E Court Ln,2.5,3,Foster City,920,8/30/1988,230000,37.559195,-122.273083,920,CA,359625,2013,7,SingleFamily,1988,733931,770628,675217,-506,94404,15616720
97,0,3555 Lincoln Ave,1,1,Oakland,36800,11/15/2001,2650000,37.801012,-122.213772,36800,CA,3157451,2013,112,MultiFamily2To4,1960,3771972,4564086,2904418,17047,94602,82834683
98,0,2000 Damuth St APT 5,2,2,Oakland,0,5/20/2013,825000,37.80285,-122.214977,0,CA,0,0,0,Apartment,0,0,0,0,0,94602,2121714469
99,0,3701 Fruitvale Ave,7,8,Oakland,7000,8/22/2003,730000,37.802877,-122.215509,7000,CA,630000,2013,22,MultiFamily2To4,1959,1096381,1282766,909996,1097,94602,82847508
100,0,3720 Fruitvale Ave,1,2,Oakland,9375,12/16/2005,2600000,37.803028,-122.214727,9375,CA,2160000,2013,84,Apartment,1961,0,0,0,0,94602,82846042
101,0,1441 45th Ave,1,1,Oakland,0,0,0,37.771781,-122.212715,0,CA,0,0,0,MultiFamily2To4,1954,192091,240114,136385,11377,94601,2115430169
102,0,4016 E 16th St,1,3,Oakland,3484,7/12/2012,165000,37.775032,-122.216251,3484,CA,165000,2013,6,MultiFamily2To4,1910,250855,285975,215735,-543,94601,24780170
103,0,4237 Foothill Blvd,12,12,Oakland,13590,3/27/2012,665500,37.774768,-122.21265,13590,CA,672486,2013,0,MultiFamily2To4,1948,1361746,1688565,1007692,6708,94601,82850458
104,0,437 Hale Ave,4,8,Oakland,5000,2/28/2011,240000,37.733034,-122.181064,5000,CA,249695,2013,14,Quadruplex,1965,530802,610422,424642,15844,94603,24803413
105,0,555 98th Ave,2,2,Oakland,69623,1/30/2008,2000000,37.735922,-122.184209,69623,CA,5818487,2013,302,Apartment,2009,0,0,0,0,94603,94687871
106,0,716 Nevada St,1,2,Oakland,5090,3/16/2012,238000,37.737666,-122.18284,5090,CA,242352,2013,16,Townhouse,1964,382661,424754,332915,8765,94603,24801089
107,0,10410 Foothill Blvd,1,1,Oakland,33750,10/26/2004,2700000,37.745303,-122.15074,33750,CA,2630000,2013,121,Townhouse,1920,2681795,2976792,1421351,14852,94605,82839819
108,0,9410 Macarthur Blvd,1,1,Oakland,14488,2/22/1990,500000,37.752811,-122.159974,14488,CA,958182,2013,59,Townhouse,1993,684764,773783,582049,4737,94605,82837464
109,0,9825 Macarthur Blvd,1,1,Oakland,5000,7/6/2012,497500,37.749075,-122.158694,5000,CA,247800,2013,17,Condominium,1957,591991,680790,491353,3,94605,82840033
110,0,1125 E 18th St,44,52,Oakland,15000,0,0,37.793418,-122.245013,15000,CA,1921197,2013,88,MultiFamily2To4,1960,1914395,3043888,1167781,4470,94606,82831014
111,0,1730 11th Ave,1,2,Oakland,0,0,0,37.793518,-122.245712,0,CA,0,0,0,Townhouse,0,227802,280196,170851,-1757,94606,2110151878
112,0,1925 10th Ave,1,2,Oakland,10100,0,0,37.795837,-122.244948,10100,CA,1600000,2013,78,Apartment,1961,0,0,0,0,94606,82851013
113,0,926 E 17th St,1,2,Oakland,7500,0,0,37.794606,-122.247052,7500,CA,845265,2013,41,Townhouse,1930,755186,868464,596597,1749,94606,82778042
114,0,934 Wood St,3,4,Oakland,1988,1/25/2007,595000,37.810089,-122.3001,1988,CA,197675,2013,10,Duplex,1885,460869,511565,419391,6821,94607,24740492
115,0,1105 Wood St,3.5,6,Oakland,2563,11/4/2009,175000,37.811393,-122.299666,2563,CA,183440,2013,10,Duplex,1893,370173,407190,333156,15777,94607,24740590
116,0,1741 12th St,0,0,Oakland,0,0,0,37.811411,-122.298548,0,CA,0,0,0,MultiFamily2To4,0,352943,402355,310590,3024,94607,2144406842
117,0,3600 Lakeshore Ave,17,13,Oakland,12800,0,0,37.812699,-122.240559,12800,CA,870693,2013,0,MultiFamily2To4,1922,2790832,3962981,1786132,-3398,94610,82846464
118,0,3614 Balfour Ave,3,3,Oakland,8624,12/28/1995,311000,37.812165,-122.23975,8624,CA,419547,2013,7,SingleFamily,1915,1143884,1292589,1018057,4469,94610,24746585
119,0,840 Erie St,4,4,Oakland,5000,0,0,37.812677,-122.242317,5000,CA,103733,2013,16,Quadruplex,1925,1129452,1264986,948740,-7929,94610,24745462
120,0,841 Erie St,1,1,Oakland,5000,7/7/2000,575000,37.812966,-122.242735,5000,CA,703581,2013,0,Apartment,1924,0,0,0,0,94610,82843726
121,0,687 Macarthur Blvd,5,4,Oakland,4235,6/17/1996,147000,37.807917,-122.242929,4235,CA,198037,2013,14,MultiFamily2To4,1938,1129334,1264854,993814,23690,94610,82850089
122,0,2040 Arrowhead Dr,1,1,Oakland,7474,0,0,37.837061,-122.191509,7474,CA,336089,2013,7,MultiFamily2To4,1981,497065,551742,432447,12397,94611,24815691
123,0,461 24th St,16,0,Oakland,3955,12/31/2013,1250000,37.813424,-122.267082,3955,CA,1070267,2013,32,MultiFamily2To4,1961,1234944,1407836,1074401,4661,94612,82850266
124,0,5410 Broadway,30,30,Oakland,10000,0,0,37.839307,-122.24896,10000,CA,637542,2013,90,MultiFamily2To4,1962,1782599,2032163,1515209,-9648,94618,111398280
125,0,5390 Broadway,24,27,Oakland,10000,0,0,37.838914,-122.249206,10000,CA,461925,2013,0,MultiFamily2To4,1959,1781401,2084239,1496377,-7803,94618,82846177
126,0,4614 Rockingham Ct,5,7,OAKLAND,31442,9/10/2001,750000,37.785786,-122.164348,31442,CA,2500000,2013,15,SingleFamily,2005,3082652,3514223,2620254,15392,94619,24787260
127,0,8039 Greenridge Dr,4,8,Oakland,9090,11/2/1998,295000,37.773286,-122.15332,9090,CA,375551,2013,16,Quadruplex,1962,788381,922406,630705,5991,94605,24794895
128,0,8025 Greenridge Dr,6,8,Oakland,30000,0,0,37.773506,-122.154058,30000,CA,436022,2013,20,MultiFamily2To4,1967,1317520,1699601,1027666,-73801,94605,82833865
129,0,8061 Greenridge Dr,1,2,Oakland,9000,3/16/2007,775000,37.772993,-122.152575,9000,CA,580000,2013,16,Quadruplex,1961,362164,467192,271623,8381,94605,24794899
130,0,6101 Shelter Creek Ln,1,1,San Bruno,675,8/3/1990,17500,37.63035,-122.42866,675,CA,170235,2013,3,Condominium,1972,269587,288458,248020,1767,94066,15624226
131,0,4250 Shelter Creek Ln,1,99,San Bruno,1679615,3/1/2001,163000,37.63035,-122.42866,1679615,CA,150000,2013,0,Condominium,1972,227069,245235,213445,-2113,94066,15624002
132,0,2255 Shelter Creek Ln,1,1,San Bruno,1679615,12/12/1991,118000,37.63035,-122.42866,1679615,CA,168693,2013,3,Condominium,1972,266922,293614,218876,1012,94066,15623684
133,0,6401 Ashley St,3,3,Felton,9147,11/17/2006,665000,37.053742,-122.077047,9147,CA,379050,2012,9,SingleFamily,1976,629762,673845,585679,-2253,95018,16150067
134,0,6390 Highway 9 APT 1,6,7,Felton,21344,0,0,37.05421,-122.073341,21344,CA,0,0,0,SingleFamily,1952,716033,801957,622949,-14771,95018,2122279442
135,0,824 Western Dr,3.5,5,Santa Cruz,2744,4/10/1998,436000,36.971671,-122.058001,2744,CA,564378,2012,10,SingleFamily,1998,902727,1011054,803427,-9164,95060,16102617
136,0,1550 Lewis St APT C,1,2,Santa Clara,0,0,0,37.350997,-121.952903,0,CA,0,0,0,MultiFamily2To4,0,486865,642662,360280,0,95050,2108653949
137,0,1355 Jefferson St,0,0,Santa Clara,8360,0,0,37.351058,-121.95196,8360,CA,148401,2012,0,MultiFamily2To4,1957,1418547,1617144,1248321,25846,95050,82960463
138,0,150 Torrey Pine Ter,2,2,Santa Cruz,697,6/18/1998,157000,36.972524,-122.049728,697,CA,199588,2012,6,Condominium,1979,373678,392362,347521,-2830,95060,16102143
139,0,100 Acorn Ct,2,2,Scotts Valley,0,0,0,37.047504,-122.021171,0,CA,0,0,0,Apartment,0,0,0,0,0,95066,2116993683
140,0,144 La Cuesta Dr,2,3,Scotts Valley,8886,2/10/2000,350000,37.03759,-122.023636,8886,CA,395500,2012,6,SingleFamily,1961,572503,624028,532428,-3408,95066,16151157
141,0,37315 Sequoia Rd,2,2,Fremont,0,10/19/2007,367500,37.563284,-122.002348,0,CA,170000,2013,4,MultiFamily2To4,1985,409055,499047,343606,15625,94536,79533592
142,0,37359 Sequoia Rd,1,2,Fremont,0,4/6/2006,380000,37.563184,-122.002319,0,CA,165000,2013,4,Condominium,1986,276631,304294,251734,22027,94536,79541747
143,0,3346 Red Cedar Ter,1,0,Fremont,0,7/27/2006,239000,37.561981,-122.003387,0,CA,80000,2013,2,Condominium,1986,181263,219328,146823,3486,94536,79534007
144,0,42010 Blacow Rd,96,64,Fremont,131096,0,0,37.524375,-121.959491,131096,CA,9728851,2013,0,MultiFamily2To4,1968,9694416,10373025,8046365,22646,94538,82847349
145,0,187 Old Bernal Ave,0,0,Pleasanton,10459,0,0,37.658862,-121.878403,10459,CA,116670,2013,0,MultiFamily2To4,1951,1063156,1467155,818630,22819,94566,82848293
146,0,4388 2nd St,6,6,Pleasanton,11250,0,0,37.660015,-121.871522,11250,CA,134916,2013,0,MultiFamily2To4,1947,1254098,1354426,1103606,10897,94566,82844738
147,0,435 Bernal Ct,4,4,Pleasanton,8900,12/23/1999,252000,37.658842,-121.881349,8900,CA,314523,2013,12,Quadruplex,1946,941141,1025844,865850,-1350,94566,24931625
148,0,7318 Joshua Cir,3,3,Pleasanton,4500,0,0,37.673628,-121.912962,4500,CA,283517,2013,5,SingleFamily,1986,642127,693497,603599,-525,94588,25066536
149,0,828 Debra St,1.5,4,Livermore,6200,0,0,37.688259,-121.729173,6200,CA,122891,2013,7,SingleFamily,1972,530682,583750,482921,-4948,94550,24950520
150,0,4601 Gerrilyn Way,2,2,Livermore,0,0,0,37.68107,-121.73779,0,CA,0,0,0,Apartment,0,0,0,0,0,94550,2124159072
151,0,324 Commercial Ave,7,7,South San Francisco,7000,3/13/1998,730000,37.653698,-122.411544,7000,CA,946569,2013,21,MultiFamily2To4,1978,1459061,1721692,1269383,-24525,94080,82948955
152,0,323 California Ave,7,11,South San Francisco,7000,0,0,37.658014,-122.410216,7000,CA,229922,2013,25,MultiFamily2To4,1963,1469048,1704096,1204619,-7431,94080,82955841
153,0,619 Linden Ave # 1,7,14,South San Francisco,7500,5/21/1999,687500,37.658813,-122.409225,7500,CA,875244,2013,28,MultiFamily2To4,1963,1528917,1911146,1192555,7216,94080,82952157
